,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
1,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
2,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
3,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
4,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
5,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
6,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
7,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
8,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
9,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
10,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
11,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
12,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
13,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
14,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
15,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
16,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
17,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
18,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
19,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
20,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
21,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
22,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
23,0.0,0.0,0.0,-1.3015538,8.20894049473391,0.0070143496,-4.316741427616159,7.911454037408944,-2.710686731079158
