,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
1,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
2,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
3,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
4,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
5,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
6,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
7,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
8,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
9,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
10,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
11,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
12,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
13,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
14,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
15,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
16,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
17,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
18,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
19,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
20,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
21,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
22,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
23,0.0,0.0,0.0,1.6879729,1.9426802258071691,-0.014388574,-1.1541964672247849,1.8267791492530194,-2.740656855171054
