,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
1,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
2,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
3,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
4,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
5,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
6,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
7,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
8,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
9,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
10,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
11,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
12,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
13,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
14,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
15,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
16,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
17,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
18,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
19,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
20,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
21,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
22,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
23,0.0,0.0,0.0,1.2007455,1.7008030813563726,-0.0059724203,-1.1907976081330065,2.0457149213453514,-2.742427296899755
