,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
1,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
2,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
3,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
4,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
5,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
6,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
7,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
8,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
9,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
10,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
11,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
12,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
13,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
14,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
15,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
16,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
17,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
18,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
19,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
20,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
21,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
22,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
23,0.0,0.0,0.0,-2.0884194,1.5536934251655676,-0.57034135,-4.710908973083787,2.5943110751614986,-4.233448653528629
