,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
1,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
2,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
3,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
4,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
5,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
6,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
7,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
8,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
9,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
10,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
11,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
12,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
13,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
14,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
15,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
16,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
17,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
18,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
19,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
20,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
21,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
22,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
23,0.0,0.0,0.0,0.36428714,5.026883366470541,0.048555747,-2.7125297106480613,4.716748386378531,-2.7181261069655696
