,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
1,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
2,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
3,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
4,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
5,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
6,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
7,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
8,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
9,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
10,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
11,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
12,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
13,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
14,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
15,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
16,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
17,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
18,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
19,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
20,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
21,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
22,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
23,0.0,0.0,0.0,-0.1450017,2.5372354224135667,-0.25560454,-3.0785691444083643,2.826775122478224,-3.4787116852542277
