,time,mw
73,1304.1686670905324,3.7921066685615816
74,1305.1874386925695,3.579386128525078
75,1307.2891186129746,3.903723857220534
76,1318.8095978970832,4.8032601207926895
77,1337.461533018449,3.7564813149140313
78,1348.5171790795719,3.573187865976223
79,1392.3424271537847,3.904787436084989
80,1399.1929030765857,3.809395764838281
81,1423.173050872882,5.155410165077804
82,1481.8717309657522,3.590924975380336
83,1487.5886957388195,4.026144607717169
84,1491.3386916136458,4.461437002601873
85,1503.8126723163657,4.115796663283668
86,1521.3426792288542,3.559758125162027
87,1555.2091204008796,3.540372434858269
88,1558.0982856061457,3.982563418846256
89,1565.9488445676736,3.649796508170467
90,1567.2601872116666,3.660838204452647
91,1571.787332772014,3.9275271523564528
92,1584.8720901591319,3.651674450671572
93,1614.5545967582755,3.8176896554526154
94,1616.6626840148494,3.6020676526173325
95,1643.8295030620834,4.2820089185989465
96,1684.1881550096412,3.7414534602238896
97,1686.3156942825926,4.29566806679096
98,1690.1851935753473,3.5453485712427657
99,1694.9500641937616,3.876342057350612
100,1696.1030831198264,4.404589196451351
101,1723.0300121195833,4.03725264880785
102,1727.2632753565856,4.021585471146582
103,1727.8297118355904,4.757214696943706
104,1732.2210378459722,3.5422634708991945
105,1745.0459239480208,4.020548295472198
106,1758.9696391278587,3.6833878438533088
107,1762.1741305210069,3.7255837107954872
108,1764.6392439124652,5.321352429847824
109,1771.4426131985879,4.144710325709731
110,1782.7725816583566,4.716055472757046
111,1783.7191853093518,3.54767541461674
112,1791.9222397684607,3.832858883882066
113,1827.7404646359028,4.650821357970654
114,1834.4013551954629,4.655451072609419
115,1834.4045421394676,3.502206302871296
116,1834.8760985373494,4.083206200992902
117,1835.6214019755555,3.7416374178698018
118,1835.7496340474652,3.925278315503645
119,1835.7870374313427,6.3946654324836985
120,1839.1271311223495,4.695830594338564
121,1839.8250754793519,3.577412137999372
122,1840.6460267831712,3.656362320485536
123,1840.7223204343518,4.324685324987574
124,1840.7772930787385,4.78955379080235
125,1842.7573541873496,3.623414974588292
126,1851.4244364981134,4.299136578009135
127,1923.315149822095,3.696387605510013
128,1923.7725333375927,3.5091809845955986
129,1947.3342654415394,3.600120022765436
130,1953.326282030625,3.737702491663305
131,2065.5081271063427,3.527325932273318
132,2071.6542168812616,4.621785572906861
133,2074.2498392412617,4.163388081328316
134,2078.403520594757,4.177757377379792
135,2137.854404319641,3.768846806671391
136,2153.833991898773,4.465661198599365
137,2156.7613050193286,3.884704742289225
138,2157.0286973225116,3.817827425414606
139,2162.114493971771,3.772779596185738
140,2166.406283256192,3.506768085595774
141,2190.064856343021,3.890515573105328
142,2208.47429855875,3.6899478368740537
143,2221.2863799036113,3.578775226497154
144,2222.815271498148,3.5522070204130616
145,2226.486987596146,3.638570425451559
146,2254.804841091771,3.6338082654882857
147,2256.772826695764,3.957134037323089
148,2263.927265343808,3.6872137139701584
149,2279.458181211817,3.734214353597623
150,2322.783333264965,3.5464625782333723
151,2324.9666466509607,3.797928172680592
152,2345.8862238427664,4.29702682123301
153,2367.9670525497686,5.203064091040347
154,2379.714577045382,3.9637442388612874
155,2384.096888757766,4.077290596644004
156,2436.015984737604,4.3884265252129175
157,2438.4482697722106,3.639217798097711
158,2442.8547047843053,3.903907570797744
159,2448.298218586597,3.7167099702045183
160,2453.659898531204,3.50533056197522
161,2488.379423450324,4.4834285609304825
162,2495.85355996772,4.495354031856507
163,2497.4451270617014,3.711389172705488
164,2536.359220892257,3.533432787082493
165,2548.20328903875,3.6085723234272136
166,2549.808871322847,3.7269397181296102
167,2555.580662848125,4.380301730967188
168,2557.3782277737614,3.6861144715209018
169,2565.038313718843,3.698496139613433
170,2565.6895109788425,3.9165246681315065
171,2565.6928956308448,3.538304424840998
172,2567.7427591596643,4.469994606970134
173,2567.8184542410186,5.620207989397405
174,2568.2816042480094,4.004272225465679
175,2568.5357056050116,3.5095518014005105
176,2576.1801633360765,3.941931858366067
177,2578.357631695301,3.582782059931557
178,2578.417787234699,3.547109923071016
179,2578.9162520130094,3.557363560409407
180,2581.2514195289814,4.933535038335061
181,2583.4995441420833,3.544654116611176
182,2602.135882216713,4.075578176931481
183,2608.9568069657175,3.8517994692541295
184,2623.4198356746992,3.5931389325104863
185,2626.868387069884,4.212942648133956
186,2632.6762859856017,4.542857511355768
187,2632.779492724595,3.5467313247304144
188,2635.1706343615974,3.697721641821831
189,2637.911853223391,3.754181486629542
190,2643.5591852581715,3.8072591529224313
191,2672.567865598993,4.467817191790897
192,2679.130087925243,3.540962087557374
193,2690.8848366657176,3.591835122686086
194,2691.4153800103472,3.6910397372689023
195,2701.8801435092014,3.6824479357334026
196,2757.2102472031484,3.840481594859691
197,2776.7999978047105,4.05373671930243
198,2786.549751001609,4.384437290631561
199,2788.8553641496064,4.329684299168527
200,2792.189697215081,3.6682668527614553
201,2801.7381414107754,4.052566133968291
202,2802.5804180947803,3.691934872455159
203,2814.459318496609,3.885532139226614
204,2818.944741542639,4.397179419422292
205,2853.7094755641206,4.007931628842597
206,2859.39111421,3.655631659733598
207,2865.5952817890047,3.871975278386339
208,2895.2713160274075,3.938067235110772
209,2900.8002356533334,3.6056058189259454
210,2908.6222011189584,4.469054794754545
211,2915.146648077014,4.305294866421148
212,2920.82499418022,3.594507800437495
213,3017.6419357360646,3.539796548696641
214,3024.031521856053,4.742673822798196
215,3030.116940758565,3.656690275903536
216,3041.3614291485533,3.831675800273736
217,3059.44338075978,3.592078806015902
218,3060.0991558017013,4.470770361077895
219,3060.491082594699,4.650820258466039
220,3062.6048164230556,3.545193635211075
221,3066.677384134699,3.9321182735681095
222,3069.635055302697,3.574926141148814
223,3071.4944437870486,3.635208634587485
224,3076.685667800764,3.5419824938506803
225,3091.8537320131136,3.881783201710822
226,3122.808347110382,3.6014501378764643
227,3138.8110200649307,3.7253371636167634
228,3141.5683248229284,4.277960507540847
229,3147.474633304375,3.852714169374009
230,3154.8939101131136,3.624793771641772
231,3156.065062725729,4.315066094615943
232,3169.194442980301,4.054313523025676
233,3174.755153194294,3.8338765628393743
234,3191.87568313897,4.547446826595955
235,3204.2579147965507,3.5019442414516417
236,3205.066666065602,3.7652060103631593
237,3211.01970161272,4.234082050896593
238,3215.647418356065,3.553142725172195
239,3229.8352741357176,3.789362109260043
240,3232.7717306787154,3.6953957623538334
241,3239.2768226372455,3.5890534308421795
242,3239.8974702642363,3.5682008456921337
243,3249.0184101569907,3.6065839799808392
244,3255.0954356337847,4.099579769059062
245,3268.843267021134,4.229093925727259
246,3274.816199517361,3.500025462949549
247,3277.5954125957755,4.104774245483883
248,3278.3630164666088,3.7907384038671057
249,3279.5563933116086,3.802478569637501
250,3284.7384004402547,3.6858563735589502
251,3285.4517853833563,3.5974920787475586
252,3296.126407594861,3.501179188938629
253,3311.7959866102315,4.133189026476778
254,3316.0118089808566,3.617982893788199
255,3316.396457860104,3.598984890099336
256,3340.3479319158682,3.8073797606658415
257,3346.560467424375,3.754332866981346
258,3369.000614624919,3.749997732127531
259,3373.624322796921,3.673976208927797
260,3410.5150039090163,3.602700970156473
261,3462.3090725511806,4.14094530111703
262,3478.727865723588,3.5536468425794974
263,3483.5518496315276,3.790282422186742
264,3494.9000695964933,3.771002613533195
265,3504.7753386910417,3.520443701375837
266,3507.5931148691784,4.016607497057889
267,3523.751434695914,3.5235335224647235
268,3539.2378589992823,4.128712418574351
269,3568.304343287292,3.836213077637486
270,3573.679436565521,3.7490997055051656
271,3577.6985455132753,3.926484421143773
272,3590.6974550362734,3.76912480504928
273,3594.7978286393172,3.554565876000373
274,3597.009968820972,3.562553586895172
275,3601.234579972708,3.947444850746419
276,3606.8951499492823,4.4727274002228254
277,3614.766656606817,3.890041636244971
278,3624.5117431351737,4.230909481849025
279,3628.158704199213,3.636212412032929
280,3646.1802332251505,4.088577198741223
281,3699.252100203125,4.00516385282787
282,3722.8049396853703,4.406102068316264
283,3754.7276021517014,3.834090424135055
284,3758.40803268816,3.531975246710215
285,3773.7691566780786,4.334617098588712
286,3777.933634493183,3.7712564028272224
287,3789.041243675243,3.619995942661882
288,3795.938972313889,4.901267635599272
289,3813.349548687442,3.562302845320596
290,3814.002378436134,3.5130299458180376
291,3853.5850746934607,3.7223346976164704
292,3857.323593875949,3.882771681558553
293,3864.047022165324,3.707163463696185
294,3887.662104124028,4.213431594044214
295,3891.254611462095,3.763584785337661
296,3899.8111018322224,3.550132482593508
297,3908.939019636817,5.221524223659751
298,3910.967534485625,3.8478306135204026
299,4033.9741862783794,3.704076694651543
300,4054.458719782558,3.8518229052531057
301,4120.962539090613,3.8648923918556
302,4123.879067031238,3.7124783709401727
303,4132.2144420650575,3.728267471642436
304,4141.702201678056,3.881052841867784
305,4142.019996176608,3.596113582616966
306,4144.480289958079,3.85867927281625
307,4178.332799127986,4.537488874552998
308,4204.429928848322,3.878796092512687
309,4244.309973877928,3.670512969364207
310,4270.4583685900925,3.734616323817214
311,4284.436265268159,3.740337949654816
312,4329.457083715822,4.463208841382285
313,4333.148862759259,3.59085798971157
314,4365.213657150417,3.685374717084816
315,4370.095634435416,3.793488566405508
316,4376.022498885868,3.914239468598291
317,4393.2673650119905,4.016540697524617
318,4410.147616129815,3.651162562323634
319,4412.7387835049885,4.003664994273766
320,4412.77543968757,3.5322183664715467
321,4415.097940943206,4.559840641967623
322,4422.426114530104,4.565094918368489
323,4424.932227932107,4.407328660776598
324,4437.231892244166,3.713959074660361
325,4453.680283255451,3.717853977014353
326,4479.931504708229,3.546838535519216
327,4482.493000239479,3.608505875204463
328,4502.233532193681,3.61557800572202
329,4503.597800098681,3.723233192728709
330,4517.2603611369095,3.576725804889075
331,4520.561093677812,3.65930936358164
332,4527.058934630047,5.6571622169572615
333,4528.008479431041,3.5836589987431564
334,4530.307079577048,4.382616567686348
335,4531.289349736042,3.5064946032330737
336,4532.104273319467,4.848818304755422
337,4533.979523008415,3.685534270863049
338,4537.424400526817,4.081856550710162
339,4570.7621952070485,3.775774547309169
340,4586.206125610683,3.535700839574773
341,4592.226834882223,3.710299783172807
342,4604.307231055937,3.613187251523024
343,4632.315765349155,3.668845807306641
344,4646.628904668218,4.201742662561991
345,4686.660291832894,3.815808450237463
346,4708.201936928333,4.275416728136912
347,4757.042000857199,5.644020309023814
348,4757.522685325197,3.522682378749741
349,4758.146619615197,4.017632448397732
350,4764.671800706192,3.743571621033928
351,4769.724705321192,4.467255829310474
352,4771.827089615197,5.081101431677418
353,4772.625159021192,4.439024510491622
354,4783.825169742581,5.008229392267599
355,4784.500018915579,3.8853001626044215
356,4791.501942559572,3.6526481142510834
357,4816.343594168287,4.193931640046552
358,4855.876642393333,3.5033992526174043
359,4871.109963680938,3.663891536562703
360,4886.713366694467,3.672218735586063
361,4912.824667377639,3.921865674688424
362,4914.911151002639,3.5673159329534334
363,4927.873969144305,3.622756861117263
364,4935.217123386875,4.329075553854516
365,4944.158201634294,4.383834108522073
366,4944.5035646122915,3.659944348663001
367,4955.020124565984,5.903262967806294
368,4978.429032604989,3.971412876324009
369,4980.825997666481,3.590031379331789
370,4980.919754523993,3.759371128488665
371,4981.986547980475,3.689874780271001
372,4986.052187017615,3.620464576448251
373,4986.643595825903,3.557877144590461
374,4987.635991842616,4.220089616643181
375,4988.1692083216785,4.176504747728142
376,5012.950887351678,3.5988268882698806
377,5025.42637440353,3.5206822216839657
378,5035.395638520313,3.867127360563952
379,5077.224407804664,3.7048674417680183
380,5175.195874634444,3.981991105605296
381,5177.485312341296,4.303684519094794
382,5180.659548558287,4.168428900302103
383,5195.814850429931,4.138690688905296
384,5206.953904487338,3.699778861002165
385,5221.935806342407,3.6338325864109926
386,5240.450195255857,3.6013011433886937
387,5264.586634069294,4.722274088996192
388,5268.477820620289,3.5074153665518644
389,5282.783090756297,3.711759307197661
390,5289.884734483252,4.721564379728593
391,5289.932770144248,3.573686186667587
392,5293.903848274954,4.39292894431096
393,5300.715582116401,3.672409845391401
394,5357.480432959444,3.883661469877115
395,5442.422908802673,3.6744526807986087
396,5453.050384869861,3.66619941599833
397,5460.856899644317,4.246512919276516
398,5463.211777104688,3.625072763790848
399,5471.732489560463,4.140067662638366
400,5474.0447301026625,3.5381686528439573
401,5487.719964159757,4.006743114137846
402,5504.453440531354,3.5888970535291653
403,5529.549548641701,3.546613764867943
404,5586.808414854225,4.168767814902217
405,5610.036923716378,3.766170730647464
406,5610.164851331378,4.037045193142122
407,5610.218858640891,3.71246795354903
408,5646.178284450359,3.9723666706987752
409,5704.796225203866,3.691350415348942
410,5705.646310467859,3.913726420377668
411,5716.074972782072,3.722948111717549
412,5727.082223568217,3.722033818338844
413,5765.005720120533,4.118317147209384
414,5772.524512664189,3.5215074336812284
415,5782.488077248102,3.895481845738468
416,5847.079141583692,3.846195773143396
417,5874.74013216816,3.7872713839101486
418,5883.904069663715,3.768710219930336
419,5914.757315380405,3.627075451211435
420,5928.654301229919,3.79905040576022
421,5932.650190868403,3.830600861233804
422,5962.51590843559,3.7971065198735214
423,5963.957358538588,5.038986326450876
424,5965.522726739583,4.039004859656105
425,5974.118172551585,3.5439867830971474
426,6012.545066040579,3.668116088317416
427,6049.856570926146,3.836216235507107
428,6061.365733769722,3.967344542607358
429,6065.797431950266,3.70286943985016
430,6120.03927133022,3.9188669256543
431,6133.07122472213,4.34934224921712
432,6133.300573167129,3.50205886865693
433,6188.978057563183,4.95766407593326
434,6211.765324751528,3.59220022717595
435,6287.7520227624655,3.761588938594403
436,6298.64432941213,3.821120754920803
437,6319.16847075456,4.0041148988861455
438,6321.526185281424,3.760181490329309
439,6330.014251466053,3.5031474952194865
440,6330.229872013438,4.063919298023384
441,6341.478315286435,3.566153669701868
442,6351.132253448588,3.9981168016110127
443,6382.0448782029625,3.658930648150999
444,6399.868311664642,3.7556865399117103
445,6401.043753755636,3.80224353534141
446,6453.015661975023,3.5656916114768222
447,6455.289084914294,3.5667593806950686
448,6461.54000293721,3.539443339634258
449,6469.323249430417,4.1081968061556005
450,6475.099707511412,4.707372588269312
451,6476.040125473414,3.728555032801819
452,6479.550865845301,3.5924101101654653
453,6483.158153634097,3.686457516666256
454,6484.912328616065,3.5558528065276405
455,6485.046965444664,3.80300339465492
456,6506.572557924572,3.652914342752815
457,6508.2171125025,3.5918336487244185
458,6514.1554857353585,3.889989694809545
459,6552.441990435104,3.796863898938304
460,6615.590453919838,3.6179618670796505
461,6616.327913806516,4.037461092790251
462,6646.852322925324,4.130812461487645
463,6654.9484646393175,5.849410458081545
464,6655.040996010324,3.9407684294866905
465,6671.898152559606,3.743932490165888
466,6675.332483821435,6.221661026945104
467,6675.668550108426,3.5674179697551462
468,6675.759898490428,5.229884661118871
469,6675.762757929433,4.131711929760613
470,6675.816986440428,3.91407460133414
471,6676.472501707431,3.613363120686336
472,6677.306210460428,4.271449503649169
473,6679.755087352384,4.073117128650384
474,6679.755562015382,3.868267567615706
475,6679.802147169433,3.520025807080964
476,6701.646129483588,3.505183229287742
477,6715.873153756435,4.030675898574902
478,6716.056433084433,3.882438050146651
479,6722.999707931829,3.6131310095286544
480,6726.02566660066,3.688452816672657
481,6744.027797906435,4.211535043984881
482,6744.350524624433,3.694855935648895
483,6760.5388588146525,3.58841723494618
484,6762.421052806655,4.080917617197818
485,6779.315795821609,4.904816347091291
486,6781.718971760602,4.274155308737992
487,6783.642271388646,3.5947858362103844
488,6813.184782147072,4.344020254983187
489,6814.379998537813,3.674102239997422
490,6836.945801186864,4.174078035740743
491,6842.111421148738,3.634459776111095
492,6849.365001237199,3.631165143924016
493,6855.569986523542,4.233243535165414
494,6859.696764866944,4.08251430303036
495,6860.080752225949,3.5995504973290995
496,6861.249759339676,3.5666962377283697
497,6864.460639636447,3.659773982235066
498,6893.816282224664,3.578558713545404
499,6919.16616781397,3.555231493918414
500,6942.33124720287,4.095347915948475
501,6954.386768319306,4.180312956612612
502,6965.114258475602,3.63564133818001
503,7013.623790886459,3.607831417891864
504,7036.359062748958,4.169595620612734
505,7069.260947926007,3.723985896736077
506,7071.16262049338,3.627237340436929
507,7095.8450855649535,3.6751271607562823
508,7113.248511717361,4.174431324699161
509,7175.486139192164,3.755251909136229
510,7198.781354699688,3.5517234634155948
511,7206.285756405659,3.5203804744949183
512,7210.443503442673,4.317467084880022
513,7215.9098250887155,4.298075974938296
514,7221.86724719868,3.842599468278027
515,7222.394196071921,4.729824930872386
516,7255.163131974734,3.7478414040862726
517,7256.67697327824,3.777308351635353
518,7267.928355482442,3.5206717921157864
519,7270.60319114934,4.951620927954751
520,7272.824093222338,3.5487442504790208
521,7294.942822441342,3.6206722798726574
522,7300.771458479641,3.73411117460894
523,7317.153751378612,4.48462118510203
524,7317.4125925396065,3.916793191598769
525,7317.812702901609,4.04964135117295
526,7335.836944820683,4.075670160825238
527,7336.6291555756825,5.398298312846888
528,7336.965056180683,3.622322557809907
529,7341.925277974676,3.791210229976967
530,7343.424664566678,4.495731615272863
531,7381.204766763982,3.751995174237625
532,7387.250666931829,3.735280869462068
533,7412.513749107581,3.804566710372383
534,7417.8270300811455,3.699666473803376
535,7418.650716541146,3.652377703881311
536,7429.665977177095,3.633287278672976
537,7449.7808392245715,3.6750201435616217
538,7481.862738361262,4.449560968042391
539,7509.410996336377,5.288000319643914
540,7520.620082747604,3.751814146567028
541,7562.997576094942,3.621959189195932
542,7566.702842506169,3.619144134779648
543,7577.433655669792,3.6162252239512647
544,7593.254645906308,4.034758822505959
545,7596.429604543541,3.863582532377694
546,7600.633943846701,3.7933165700572906
547,7609.532562033032,3.601489784560808
548,7616.586243815937,3.575630072718452
549,7625.811537343067,4.505628749736703
550,7664.016385938009,3.635293633453605
551,7700.973410840452,4.783042774263723
552,7747.961660730845,3.662880182607182
553,7759.213539722616,3.931681595853039
554,7761.558504456609,3.8192109343087335
555,7797.689146365521,3.748702339445339
556,7822.490878371783,4.303964730801313
557,7823.206672502778,3.862203529495271
558,7843.2413691854745,3.557661808727
559,7862.77811784059,3.5077602749767203
560,7879.798685567581,3.5520735697755184
561,7900.934491128206,4.134733296702162
562,7901.935319937975,3.9494469252930977
563,7905.733538835348,3.767168167796212
564,7944.756454533403,3.835589768938216
565,7955.561890514421,3.7098131204454754
566,7986.8543896013425,4.13413459495948
567,8000.65469913088,5.426419270529555
568,8005.115560619873,4.281081940838881
569,8013.569679682871,4.093849902160505
570,8013.849232638878,3.629152777255455
571,8019.682961867488,4.771436022602247
572,8020.433593600486,4.015197612948356
573,8031.4431136147105,3.651043318039516
574,8042.245260279873,3.7641089017555487
575,8048.459219182095,3.883925878519875
576,8061.605779486319,3.810300491242869
577,8063.120031532419,3.677097511770646
578,8084.201713279479,4.047526162167017
579,8089.029614322222,4.166182579328209
580,8089.408151912222,4.686880436148295
581,8097.6768037619095,3.75262829650711
582,8101.0502927844445,4.316508693014965
583,8115.089994906111,3.9178011395995753
584,8168.32765566169,3.502323366484389
585,8188.354626507557,3.591519183887708
586,8191.644927442442,3.657488520230578
587,8221.104715632986,3.5457441306208226
588,8222.137018906562,3.602428200642082
589,8230.921747297847,4.610759518886097
590,8239.759817046204,4.901843963702385
591,8241.989148295752,4.27725387341045
592,8244.289604241492,3.58092149088182
593,8251.077412162038,3.58887675461727
594,8256.430979559387,3.584843511071273
595,8258.596655501053,3.730850470718636
596,8259.767136895915,4.455203862001483
597,8268.24358508566,4.081833180422848
598,8286.127339643252,3.804779616178197
599,8286.177129708252,3.824585005546552
600,8288.20080628911,4.045856010967679
601,8289.33105985265,3.5986214710554982
602,8306.496039165717,3.9251949409919535
603,8320.213845819653,3.521688297725992
604,8367.44361107125,3.601635762848761
605,8375.810644356006,3.871129335348392
606,8378.462611895,4.174823799615922
607,8394.982634815244,4.581156797787555
608,8431.29303321529,3.602936665790249
609,8433.959265351481,3.585123262869531
610,8434.321353719479,4.085915115743699
611,8437.240991413657,3.668508489257646
612,8463.01922617287,3.844492103220417
613,8465.357620903993,3.670276802321304
614,8472.329359956864,4.218620181338963
615,8474.208992674861,3.6359539510456846
616,8477.299985244317,3.8285812067411378
617,8483.969889335416,3.513739727220057
618,8510.761911819862,3.6817086142077233
619,8511.335932713055,3.649052659930328
620,8544.01861814,3.60239448462689
621,8544.761565814351,4.111909889798159
622,8548.419649657997,4.176581950215805
623,8583.118230205266,4.478093079295871
624,8583.486326965267,3.653331152736968
625,8589.919390245868,3.589901035754089
626,8619.045758114178,3.671120887206896
627,8623.947909627175,3.745675521011888
628,8626.682202303866,3.637232112407708
629,8685.24933313956,3.530134548548697
630,8698.315746305962,3.9220567510874016
631,8714.781920048565,3.8444866018512
632,8760.02890942074,3.712022151341919
633,8761.354473335821,3.622539121906244
634,8801.256250474757,3.807409201343724
635,8815.470008743056,5.6371029210307615
636,8816.083778841054,3.833435316551452
637,8816.952948661054,3.942108765389905
638,8822.290480690104,4.538510227876023
639,8826.97196960904,3.5050783793679363
640,8830.50543417677,4.20436312412466
641,8833.71246234713,3.9103972694678415
642,8843.942770215497,4.118820482674082
643,8853.170115443252,4.0807997871833255
644,8864.696438919711,4.412551443515345
645,8865.441951621713,4.534462825229304
646,8866.180516801713,3.7697497516116942
647,8883.048583475174,3.745882534045336
648,8930.544384951365,3.9968662090789255
649,8955.08186559508,4.00352089905353
650,8972.593777503704,3.843695050637788
651,8975.860244262627,3.7737500570697735
652,8981.850382121378,3.5300082599897387
653,9003.284066148055,3.677699447273352
654,9017.67569929111,3.625730770957316
655,9030.57216898169,4.546676316655864
656,9039.120766032142,3.868008882992535
657,9042.142393962708,3.686315441670306
658,9057.433204255105,3.5345022089607943
659,9062.643180293044,3.756893411048499
660,9169.552056338332,4.287916042305831
661,9171.102402579329,4.195178366124293
662,9213.705811227917,3.70476211548383
663,9217.489826519757,3.5918866978698274
664,9217.648591519908,3.94027398726683
665,9221.897272606355,4.03993007876851
666,9225.192197461354,4.798004840656971
667,9230.446855145914,4.743075901472644
668,9245.819248364409,3.627338370844121
669,9247.48182970221,4.362830759382093
670,9273.486727422222,3.576243686783201
671,9293.015534663982,3.5489405526707207
672,9318.556405875486,4.1097595959768345
673,9347.6574725678,4.177119792724321
674,9355.498287142129,5.76116494326364
675,9357.842635728124,4.718684181643756
676,9358.29661461713,3.822809574593965
677,9358.650256291123,4.229470668631652
678,9359.923148776123,4.46176563437931
679,9363.51460981213,3.5952482485681543
680,9386.383237317801,3.8200368777095095
681,9386.6334130358,4.055748012770003
682,9399.154656896122,3.682005454631146
683,9406.549364556793,3.57133515881425
684,9419.865789253021,3.8406815535271184
685,9443.879814326192,3.6250492286340137
686,9471.658846098171,3.9906424989205416
687,9499.828070761238,4.139147071779369
688,9500.388554163392,3.6624535266251543
689,9508.161699071956,3.973374523088124
690,9524.043096141284,3.569440581771927
691,9524.721526796286,3.7525102488621087
692,9533.0200919486,3.619086872406694
693,9538.514891069803,4.385765275135443
694,9538.531849496794,3.965268596121143
695,9539.5852465458,3.5184627488764737
696,9539.786286574561,3.897532790061879
697,9566.042711046459,3.769139558932884
698,9585.089438120602,3.893036703490557
699,9594.534335671759,5.108794832459246
700,9595.744114679757,3.5917387302564343
701,9606.722130527152,3.528855787129131
702,9606.874479334132,3.6114799646619935
703,9609.581939498485,3.556747650920044
704,9635.39454207963,3.994957281724245
705,9656.390575968911,3.647731667936149
706,9669.284970937071,3.963559296532006
707,9671.453771441065,3.6159177291730575
708,9673.828453180127,3.598243238938465
709,9734.079217512684,3.835065411793431
710,9740.024793136065,3.910910559244849
711,9740.071397370497,3.650951853124513
712,9747.04102683368,4.545003960726802
713,9749.48228130493,3.549277723364171
714,9756.438351408762,3.9939992568580016
715,9756.558961037754,4.198555036617008
716,9760.040814084039,4.524425956166583
717,9766.29804970948,4.185821623732995
718,9776.422366276169,3.713508059764548
719,9778.731632437164,3.939268736382728
720,9783.445974986447,3.7342558574474154
721,9823.103420494606,3.858900965633538
722,9839.471339187709,3.976662576426503
723,9855.056958737096,3.577024212324611
724,9885.665420641377,4.643316194416149
725,9891.079062140961,4.074256998434347
726,9894.388359955636,3.921330432467081
727,9896.11359902764,4.690692358344853
728,9898.447487731562,4.598653103395636
729,9898.720652557558,4.90153745239553
730,9900.944746851563,3.998040355279196
731,9906.679018765786,3.536759543903798
732,9906.736484784791,4.288943667178206
733,9915.536804410556,4.946450429716377
734,9917.395360087557,4.191422449294038
735,9925.467921562558,3.5873785145568
736,9926.544182142674,5.050952954463224
737,9954.070478809108,4.161983741564549
738,9970.179222358403,4.035648602873543
739,9980.102533006724,4.846509953229466
740,9983.220201487558,3.63051633936884
741,9988.785071990023,3.886947796171605
742,10004.239078986702,4.201153534292519
743,10005.611593833692,4.734818517767686
744,10015.761799063726,3.60314078948888
745,10016.167339929514,3.949415696832925
746,10022.747741011053,3.694473606609866
747,10073.136877155139,3.643646990237868
748,10082.928498237558,4.208465816246436
749,10083.653766318668,4.378958862604159
750,10085.916360331794,3.627477637803517
751,10089.11039228456,3.8219063526199664
752,10089.341929122651,3.619313012104113
753,10098.582631240242,3.662413409440309
754,10101.44829496301,3.57810365310535
755,10124.9303043039,3.709890019612809
756,10138.445505867117,3.5999859234285907
757,10176.320979732871,3.912534767849964
