,aveETAS,aveNN,true,NNLL,NNLLtemp,NNLLmark,ETASLL,ETASLLtemp,ETASLLmark
0,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
1,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
2,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
3,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
4,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
5,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
6,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
7,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
8,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
9,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
10,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
11,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
12,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
13,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
14,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
15,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
16,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
17,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
18,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
19,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
20,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
21,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
22,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
23,0.0,0.0,0.0,0.4239935,4.642555766781655,0.05122311,-2.724100292827518,4.2643882119800764,-2.718703136881143
