,times,mw
109,581.2650187305555,3.4293571852288838
110,587.2442193241783,3.2128785009321863
111,589.9008128130208,3.358004320866831
112,592.5357528434143,3.529538241304613
113,592.9357046638657,3.1076392648577045
114,597.2332844552315,3.2432797566795752
115,598.1375494634143,3.485675541822824
116,602.0944942835648,3.015944265101472
117,611.6741748023727,3.133436458651226
118,613.0423260239584,3.8622993462329167
119,613.3367669810532,3.59740854436121
120,613.3419185249537,3.223504834938181
121,615.8612865492593,3.108115038476739
122,624.0715468519329,3.1540119430715103
123,625.0281329680903,3.4285694092134893
124,629.7551222497107,4.696438862037934
125,633.7556314287153,3.0942599513090725
126,638.6184229893635,3.6251331106923943
127,641.5437918543635,3.1349673545667214
128,641.5793652303125,3.3117278905321506
129,653.0276398867709,3.0503400202397293
130,653.6897550663657,3.278069349403305
131,656.1418579593634,3.448835273860496
132,656.2013971868056,3.18280880834939
133,658.2193458622685,3.0379702763212943
134,664.6580197023611,3.519531173907792
135,665.4637078129051,3.685861670582113
136,666.8455854423611,3.133973605327843
137,668.5473485749421,3.2311911427196
138,676.7491615218056,3.245057604162888
139,684.3754169434607,3.3117739912639186
140,711.5778555914699,3.847587420075612
141,711.7977978590857,3.4006871571146866
142,712.7519988094098,3.8861686255096375
143,712.7557616744676,3.4303621811096767
144,714.0796619754051,3.0711887026588656
145,723.3216308225348,3.2306940102178725
146,729.198149364537,3.1307306790197265
147,730.2143183870834,3.2908564277801373
148,734.6465789830324,3.172079820298129
149,738.136109819051,4.153957174545551
150,738.1771728070486,3.609501819144113
151,738.2855409920486,3.293422157165386
152,739.6242491416319,3.2094947268023555
153,740.3151880924653,3.6512772456350175
154,745.7445491191551,3.1474064046980272
155,753.1862746661806,3.0791037407434008
156,753.7145054091783,3.3571589476601416
157,757.180987375,3.1146543268065523
158,762.765891793125,3.235114351865517
159,765.896507022118,3.0342233913427057
160,774.7934846511226,3.829544221825871
161,776.3965259891204,3.4838408933104943
162,780.5795909991203,3.0201598149615485
163,781.6522147721181,3.562790928069425
164,785.2923168475347,3.189041397684921
165,802.7565627859723,3.0406257729436588
166,819.1138263961343,3.0641415108090344
167,825.0326499212152,3.00052969495778
168,826.0238989012847,3.1569153722147894
169,829.9772742858565,3.473591609695325
170,830.2531896812616,3.2918778383352727
171,830.5522928418982,3.3408007259379144
172,832.7262653583912,3.6878621377484073
173,836.04735083375,3.0777683008320484
174,836.1926901934606,3.2433737504054045
175,842.2110333112385,3.2763076919201213
176,857.6180273924768,3.6811025186430335
177,860.2661179121643,3.0266970178933725
178,861.1492745850231,3.6437177230468976
179,861.5394607680208,3.237622064279248
180,872.3961183867129,3.2111435340251244
181,883.2171777357175,3.791688821433444
182,893.3432685704051,4.872372676254285
183,896.4991042615973,3.897543253527084
184,902.9856151166204,3.4771710056531893
185,907.7986743550347,3.286268536948429
186,911.1261130855555,3.0479190673653527
187,917.0395221878241,5.978626945281992
188,917.1746645358218,3.9406529119948384
189,917.3637361718171,3.1674478369713595
190,917.4422131688542,3.04848008085718
191,917.4672917898148,3.160876252934324
192,917.8786522118171,3.188893367727984
193,919.8325225058218,3.0142677816570025
194,920.7232005288195,3.007712624319437
195,925.6302414582292,3.0290045869186537
196,926.2525854078588,3.52864502810778
197,926.4247323958565,3.914349815049196
198,928.8092459078472,3.225286982715985
199,931.9729830922685,3.041938981642006
200,937.7875838418519,3.974202994367281
201,945.2952897028241,3.242806648710425
202,957.2780412655903,3.7517295477616073
203,957.3793582406945,3.1550944514223
204,958.548208322581,3.114102004208398
205,958.8645833783102,3.2071214260308984
206,963.936075863507,3.048950204442052
207,966.9484709299537,3.2173480674307493
208,968.0089565198842,3.871970674029662
209,974.0101535993172,3.2552172577335563
210,974.7702529183102,3.504019960646252
211,982.0066712940741,3.2171105620193634
212,990.7052145970487,3.791801331327849
213,990.9062634433218,3.105668266028744
214,1005.735878401875,3.425425826664544
215,1010.1415533535301,3.029439329351525
216,1023.4724244957291,3.203972198652923
217,1026.7326968277778,4.087224261974556
218,1033.2749746369561,3.226999344098447
219,1043.009992391169,3.2005948833481948
220,1056.9444527268172,3.017341406754781
221,1057.8826978459954,3.104272404396647
222,1068.5958739049306,3.388082969196778
223,1068.6536408969214,3.262746338514085
224,1070.835913483993,3.226908415600509
225,1089.495525202986,3.5365238583097627
226,1101.7947497802083,3.0002574623068448
227,1105.767610103935,3.300947648318385
228,1117.6195749249189,4.812094569614269
229,1117.719787539919,3.32196506831946
230,1127.3269879058448,3.0003883954452304
231,1129.0309895939236,3.3088218040546407
232,1134.0199255159607,3.770283653892549
233,1136.575488901088,3.348161423197938
234,1140.8607489025462,3.011099419989548
235,1145.5972645968286,3.102931753635461
236,1147.8070983810996,3.1933220620549534
237,1149.6389140341782,3.607247282356486
238,1161.0336930537617,3.972957851070928
239,1169.8248646677778,3.1920664890320225
240,1173.2902000003126,3.795207250920536
241,1179.2264969765624,3.636125815938815
242,1183.6743806584143,3.6628979655276033
243,1184.1324090044097,3.7233664307433134
244,1187.743514832639,3.422541241712456
245,1187.8683277506366,3.361752832533534
246,1196.1760069474074,3.0142032204977083
247,1200.226496183993,3.1243423018163217
248,1200.9746932829862,3.1362833529269243
249,1204.0882248456367,3.474627836592469
250,1206.2950943117823,3.06971447562821
251,1207.2386083155902,3.26843516036957
252,1209.4687006453473,3.450360337331124
253,1213.9856833633796,3.222373235684371
254,1221.921395643507,3.0591519830990745
255,1222.997010200521,3.022920672108146
256,1226.7428365351852,3.07867816569002
257,1234.256609905787,3.40325846988132
258,1242.2433933746875,4.133781296599814
259,1257.7386687313426,3.072386787792102
260,1264.6498342282755,3.571307641054639
261,1267.7574921435184,3.035212154914854
262,1268.1441232351735,3.968212064001995
263,1269.079616197176,3.2580973880627475
264,1270.6252641230788,3.763157994902573
265,1275.4015655538078,4.047449232576906
266,1289.343363283449,3.774556927201909
267,1295.847066536551,3.118295973764004
268,1296.9713087552084,4.007735375819336
269,1304.1686670905324,3.7921066685615816
270,1305.1874386925695,3.579386128525078
271,1307.0228950318055,3.344300144303023
272,1307.2891186129746,3.903723857220534
273,1308.1506290415045,3.0650168262757616
274,1313.113529108773,3.32483750427416
275,1316.0701356500927,3.3079183345458514
276,1318.0519945024305,3.0648375763491025
277,1318.8095978970832,4.8032601207926895
278,1337.461533018449,3.7564813149140313
279,1341.2649270790162,3.1543372841312016
280,1341.2953311741667,3.4025158068939785
281,1348.5171790795719,3.573187865976223
282,1349.7969281099652,3.162392956392468
283,1350.1426550054514,3.10846945195593
284,1350.8914949176967,3.05791676885746
285,1364.7312329809145,3.0065784922773835
286,1385.5656614127315,3.034684012903215
287,1388.0224731116434,3.09650946510272
288,1390.3361099444444,3.125759847476095
289,1392.3424271537847,3.904787436084989
290,1399.1929030765857,3.809395764838281
291,1399.4758366753356,3.1189233942442227
292,1423.173050872882,5.155410165077804
293,1423.2239208808796,3.259189802489169
294,1429.1281068848728,3.46749747037166
295,1429.1289335544445,3.4062170721746963
296,1437.908659127176,3.334608100742208
297,1447.0586083915161,3.092367996477699
298,1481.8717309657522,3.590924975380336
299,1485.950419512743,3.0576465028000115
300,1486.7225552448726,3.1695863324469817
301,1487.5886957388195,4.026144607717169
302,1487.877331359815,3.078676444995928
303,1491.0081264273033,3.331042047397712
304,1491.3386916136458,4.461437002601873
305,1500.8768611775927,3.110927702344977
306,1502.8197771928587,3.182161680475745
307,1502.964996936632,3.0332201249560136
308,1503.4259629796527,3.481147411028588
309,1503.8126723163657,4.115796663283668
310,1505.6699114703588,3.199037203751308
311,1505.826530147118,3.195941197224922
312,1509.6113117288658,3.3841553788185945
313,1512.550191200868,3.290116068538139
314,1521.3426792288542,3.559758125162027
315,1532.0421479981828,3.065367978671505
316,1536.0248503965047,3.260502355383352
317,1536.0558065341668,3.1085059759261227
318,1536.1817202930672,3.161460915318787
319,1539.5797607736806,3.2306058046649286
320,1541.6448808770601,3.023512689219314
321,1545.7126085615162,3.1985087582145706
322,1555.2091204008796,3.540372434858269
323,1556.5944676457061,3.118059824055068
324,1558.0982856061457,3.982563418846256
325,1565.9488445676736,3.649796508170467
326,1567.2601872116666,3.660838204452647
327,1571.787332772014,3.9275271523564528
328,1574.3750931108796,3.230378997612425
329,1584.8720901591319,3.651674450671572
330,1609.7232697130555,3.128262291172387
331,1610.550549910706,3.3816756538620405
332,1614.5545967582755,3.8176896554526154
333,1614.7219850619445,3.162055109558745
334,1616.6626840148494,3.6020676526173325
335,1620.0061480834142,3.384154527892491
336,1623.8696610818517,3.2102253318579037
337,1625.8953127158911,3.076183048090617
338,1628.5288553072685,3.0422364880279646
339,1636.2869356518518,3.100839169167055
340,1643.8295030620834,4.2820089185989465
341,1657.6731375575578,3.0191358264261776
342,1660.9374298245486,3.090197626031621
343,1684.1881550096412,3.7414534602238896
344,1685.7439406723843,3.391461498386777
345,1686.3156942825926,4.29566806679096
346,1690.1851935753473,3.5453485712427657
347,1690.3520340223379,3.1253581835067
348,1694.9500641937616,3.876342057350612
349,1695.9700561787615,3.0714420061637075
350,1696.1030831198264,4.404589196451351
351,1696.7679613588195,3.229151912436767
352,1697.8182821985185,3.2435824261506143
353,1706.0053081973033,3.155011838799357
354,1717.9085282899189,3.168423383670354
355,1723.0300121195833,4.03725264880785
356,1727.2632753565856,4.021585471146582
357,1727.8297118355904,4.757214696943706
358,1732.2210378459722,3.5422634708991945
359,1744.3190609411806,3.2498430968360745
360,1745.0459239480208,4.020548295472198
361,1752.0013640715856,3.00406309858207
362,1752.2615916194907,3.069763457511752
363,1758.7858783968634,3.479984414463386
364,1758.9696391278587,3.6833878438533088
365,1762.1741305210069,3.7255837107954872
366,1763.727362915,3.2721917558607148
367,1764.3375034837964,3.042084866351431
368,1764.6392439124652,5.321352429847824
369,1765.8302688024653,3.3639664192813523
370,1766.9471593778587,3.022334632192746
371,1767.348331085787,3.15287241938782
372,1771.4426131985879,4.144710325709731
373,1782.7725816583566,4.716055472757046
374,1782.787713116354,3.2262707637382566
375,1783.7191853093518,3.54767541461674
376,1784.1675838073495,3.0173744288734827
377,1791.9222397684607,3.832858883882066
378,1792.8554809024654,3.2054122413682853
379,1818.4855537937615,3.3789598368014557
380,1823.730988056192,3.014647185544651
381,1827.7404646359028,4.650821357970654
382,1833.263902039352,3.2316208558151893
383,1834.4013551954629,4.655451072609419
384,1834.4045421394676,3.502206302871296
385,1834.8760985373494,4.083206200992902
386,1834.8772700834606,3.063379589219952
387,1835.1197006033565,3.0471188337595847
388,1835.372661885463,3.1900176631285326
389,1835.6214019755555,3.7416374178698018
390,1835.7496340474652,3.925278315503645
391,1835.7870374313427,6.3946654324836985
392,1836.163421063345,3.0513737557092697
393,1836.250831368345,3.0424171295689515
394,1836.4550509493517,3.1490035974046666
395,1836.8085342773495,3.140096744967265
396,1836.8860319533449,3.066554687746257
397,1837.6134966035531,3.478890259470892
398,1838.383466584352,3.2963371348318318
399,1838.5603454182176,3.0293115836796143
400,1839.1271311223495,4.695830594338564
401,1839.7039686164583,3.310299054533926
402,1839.8250754793519,3.577412137999372
403,1840.6460267831712,3.656362320485536
404,1840.7223204343518,4.324685324987574
405,1840.7772930787385,4.78955379080235
406,1842.7573541873496,3.623414974588292
407,1842.9212604734607,3.480675123764474
408,1843.8066983673496,3.316758819283165
409,1847.271175151088,3.454531833985207
410,1851.4244364981134,4.299136578009135
411,1851.7429639454629,3.312394976660797
412,1881.2517508013425,3.014797615686586
413,1893.9811444195138,3.0225406169308435
414,1895.138269264838,3.241279710236872
415,1899.5682053867824,3.4874940706632613
416,1900.2084752587848,3.1588506881660585
417,1904.975213293912,3.106753129106708
418,1905.0247623508797,3.43018065487564
419,1911.6170569773496,3.1796081693785463
420,1923.315149822095,3.696387605510013
421,1923.4090364103704,3.08760122219792
422,1923.7725333375927,3.5091809845955986
423,1930.5253635551157,3.020037852842511
424,1934.072175030544,3.111694524193913
425,1935.2168627415163,3.341440615250089
426,1945.4309580553124,3.015013646412254
427,1946.0726324356945,3.079866368470003
428,1947.3342654415394,3.600120022765436
429,1948.4081305855325,3.1358504452031224
430,1953.326282030625,3.737702491663305
431,1963.2784482610184,3.226243235607632
432,1964.6856984237268,3.1043260505051675
433,1966.7480266690277,3.334536807351371
434,1981.0079521499306,3.2395414117268926
435,1991.8200820624884,3.156633248514445
436,1997.6925155125693,3.3369569200338747
437,2010.9690922491204,3.063726665712866
438,2017.3893562599305,3.000265544614665
439,2047.7968324788542,3.1522096086702573
440,2054.860723984491,3.231771909912725
441,2064.635732676551,3.2798138128229164
442,2065.5081271063427,3.527325932273318
443,2068.6460343509143,3.0454149318834745
444,2069.871279473854,3.1434839477766774
445,2071.6542168812616,4.621785572906861
446,2074.2498392412617,4.163388081328316
447,2074.286955404259,3.0960739958924925
448,2078.403520594757,4.177757377379792
449,2090.053926234259,3.2288421957145133
450,2100.719454770174,3.0317948300380286
451,2105.6474838165627,3.03387889708122
452,2108.0400667052777,3.14786770455012
453,2137.854404319641,3.768846806671391
454,2137.928401546632,3.487076222107709
455,2138.0388161396413,3.213491659864559
456,2138.4648588486343,3.0571812162101013
457,2143.5207329176387,3.084919097684241
458,2144.3951798589005,3.497941644005251
459,2145.557219459722,3.1817324196946943
460,2153.833991898773,4.465661198599365
461,2156.4269860902778,3.2033292148516
462,2156.7613050193286,3.884704742289225
463,2157.0286973225116,3.817827425414606
464,2162.114493971771,3.772779596185738
465,2166.406283256192,3.506768085595774
466,2179.120182927002,3.3629704822520594
467,2187.257478083125,3.33630626054738
468,2188.843872732002,3.385436866150627
469,2190.064856343021,3.890515573105328
470,2190.5538621,3.403407922291045
471,2193.553482837928,3.2138003034369658
472,2203.89122436022,3.1033596237572745
473,2204.4949292717592,3.4426134296052617
474,2207.5049385844445,3.0389361439773444
475,2208.47429855875,3.6899478368740537
476,2208.7817932100115,3.0048410097648484
477,2220.674944286898,3.257182845319014
478,2221.2863799036113,3.578775226497154
479,2222.815271498148,3.5522070204130616
480,2226.486987596146,3.638570425451559
481,2226.622054747141,3.0493873067459
482,2231.6674063671876,3.332822836790786
483,2233.401168101192,3.020835973987169
484,2235.6152209997686,3.326755024382169
485,2247.0200784897916,3.146327155962685
486,2251.4957555612386,3.2303250584594068
487,2254.804841091771,3.6338082654882857
488,2256.772826695764,3.957134037323089
489,2257.945058356204,3.40676681813372
490,2263.748557015729,3.31297286191108
491,2263.927265343808,3.6872137139701584
492,2277.0396444082407,3.3463184813768514
493,2279.458181211817,3.734214353597623
494,2280.4901531572687,3.0133938810027576
495,2280.9954183962845,3.016331585076283
496,2281.6592137505672,3.200220684102404
497,2288.0900030793287,3.160329976145968
498,2296.2341407769677,3.0935919513209638
499,2306.016722359294,3.274874930613595
500,2306.256099589954,3.163780778848729
501,2311.366761060278,3.139325222577031
502,2317.6919808312846,3.260038342225733
503,2318.6949905807755,3.448221372427267
504,2322.783333264965,3.5464625782333723
505,2324.9666466509607,3.797928172680592
506,2325.4737221289583,3.3489762496714057
507,2327.3226762328936,3.007704169482825
508,2335.964949910162,3.014251235400264
509,2345.8862238427664,4.29702682123301
510,2349.9425089773845,3.295772173171711
511,2356.3135953407177,3.1668058555893586
512,2361.5086737035185,3.075534355632024
513,2362.9097020057757,3.05690609339071
514,2367.127917313079,3.101540381083954
515,2367.7582173548726,3.285763187461208
516,2367.9670525497686,5.203064091040347
517,2369.0656738787616,3.1442656070281827
518,2369.9308189811804,3.322507865802668
519,2373.010640128287,3.279633430978348
520,2379.714577045382,3.9637442388612874
521,2383.662177553067,3.356360847209902
522,2384.096888757766,4.077290596644004
523,2385.35817275331,3.142372616068235
524,2385.647448767303,3.4940127485532804
525,2385.844932047766,3.077132226633148
526,2386.415300922766,3.397712744700629
527,2388.4630766683104,3.149764256749509
528,2390.33045171434,3.196001494440529
529,2404.0919942936807,3.1819054181315813
530,2408.0099921835995,3.034055473080716
531,2409.177955394028,3.288146597602921
532,2436.015984737604,4.3884265252129175
533,2438.4482697722106,3.639217798097711
534,2439.478149564942,3.063404484036188
535,2442.8547047843053,3.903907570797744
536,2445.2930682090973,3.3354100846662877
537,2448.298218586597,3.7167099702045183
538,2450.7369804685995,3.332579982736217
539,2453.659898531204,3.50533056197522
540,2463.004717350139,3.287003668580314
541,2463.217504440139,3.0559193651923904
542,2472.8466442847684,3.2770019168268982
543,2474.635395037199,3.0459126332767967
544,2488.379423450324,4.4834285609304825
545,2492.911078131331,3.049927388724755
546,2494.498430580324,3.060582117647621
547,2495.85355996772,4.495354031856507
548,2496.0447454597106,3.1566989355058377
549,2497.4451270617014,3.711389172705488
550,2498.78207198272,3.1966146701079445
551,2505.438837679109,3.1042569475797537
552,2532.1967128699075,3.3192758931798805
553,2535.110700309699,3.186789194428406
554,2536.359220892257,3.533432787082493
555,2540.235941574213,3.3111971390025765
556,2545.6985627044905,3.026120628107156
557,2546.7099919780326,3.1282180121498007
558,2548.20328903875,3.6085723234272136
559,2549.808871322847,3.7269397181296102
560,2555.580662848125,4.380301730967188
561,2557.3782277737614,3.6861144715209018
562,2558.13475339213,3.287532850910777
563,2559.2619434272683,3.026437903037477
564,2559.422282375845,3.49573858834944
565,2560.8909242511922,3.498663769247943
566,2561.9117012114466,3.4880865032196384
567,2565.038313718843,3.698496139613433
568,2565.6895109788425,3.9165246681315065
569,2565.6928956308448,3.538304424840998
570,2566.075510170845,3.132755506590149
571,2567.7427591596643,4.469994606970134
572,2567.8184542410186,5.620207989397405
573,2568.180906024016,3.1146746099285187
574,2568.2816042480094,4.004272225465679
575,2568.302262018009,3.456274557549877
576,2568.5357056050116,3.5095518014005105
577,2569.3582335210185,3.189559210214329
578,2571.207809903692,3.206898239167746
579,2576.1801633360765,3.941931858366067
580,2577.1582034220137,3.284131578968616
581,2578.357631695301,3.582782059931557
582,2578.388275878299,3.130837219688023
583,2578.417787234699,3.547109923071016
584,2578.668894038796,3.3746599504597867
585,2578.9162520130094,3.557363560409407
586,2580.6843391422917,3.047643197078283
587,2581.2514195289814,4.933535038335061
588,2583.4202153910187,3.2663645077307386
589,2583.4995441420833,3.544654116611176
590,2588.7670269628934,3.217454322722648
591,2593.703325746829,3.141021678181985
592,2602.0369009959722,3.0450082481477714
593,2602.135882216713,4.075578176931481
594,2602.8005310825115,3.0755136911194
595,2604.625706104248,3.0182207687719838
596,2608.9568069657175,3.8517994692541295
597,2609.4011152360995,3.2879673010756223
598,2613.9382638127086,3.004318373522846
599,2615.036703326713,3.266564621796588
600,2623.4198356746992,3.5931389325104863
601,2626.868387069884,4.212942648133956
602,2627.789192661887,3.4032407143654115
603,2632.6762859856017,4.542857511355768
604,2632.779492724595,3.5467313247304144
605,2635.1706343615974,3.697721641821831
606,2637.911853223391,3.754181486629542
607,2638.536103124178,3.4754635152465845
608,2638.9066843441783,3.2855304344427703
609,2639.8256279421757,3.3259610353160265
610,2641.4323137601737,3.332239289747603
611,2643.5591852581715,3.8072591529224313
612,2645.949413020174,3.033605845042798
613,2648.8644264561344,3.058023369729878
614,2649.668616816933,3.0072112128410917
615,2650.4717142411228,3.0972012380007388
616,2660.656676277465,3.09995576626802
617,2662.7522646333564,3.3154496124676616
618,2665.5268257561456,3.0558661605716173
619,2672.4952671612386,3.0448785690712823
620,2672.567865598993,4.467817191790897
621,2673.428345467014,3.494054391581758
622,2674.072695550984,3.015285011865891
623,2677.45338363941,3.2617478084049174
624,2678.79213023544,3.0574407535680104
625,2679.130087925243,3.540962087557374
626,2679.2265637126043,3.156069422414725
627,2690.8848366657176,3.591835122686086
628,2691.4153800103472,3.6910397372689023
629,2701.8801435092014,3.6824479357334026
630,2715.285558828669,3.243577028440652
631,2718.568311495521,3.1021386725399207
632,2740.2062039723146,3.192824953947108
633,2742.2687833428936,3.050818165191816
634,2749.4420122728934,3.163096219428966
635,2753.1745563410764,3.0465852292921016
636,2756.138166291921,3.156730309509634
637,2757.2102472031484,3.840481594859691
638,2757.7988877180787,3.0082962915136617
639,2759.6660071900696,3.187972222800904
640,2767.5362596893633,3.105552236918109
641,2773.217611413611,3.4013545182574934
642,2776.7999978047105,4.05373671930243
643,2781.564191453368,3.253806238167672
644,2783.554130738796,3.48112125209183
645,2786.549751001609,4.384437290631561
646,2788.8553641496064,4.329684299168527
647,2788.9582981285994,3.4270203832922568
648,2790.6031250906017,3.2764185406037827
649,2792.189697215081,3.6682668527614553
650,2794.57768902956,3.137150723301277
651,2801.09294055978,3.2988149051720685
652,2801.1431698644446,3.171975801095399
653,2801.7381414107754,4.052566133968291
654,2802.5804180947803,3.691934872455159
655,2814.459318496609,3.885532139226614
656,2818.944741542639,4.397179419422292
657,2834.880630603206,3.3243668823231416
658,2835.3089395212037,3.4514263046531983
659,2837.852299227373,3.289836075647093
660,2846.5921774952085,3.135946861367213
661,2853.7094755641206,4.007931628842597
662,2859.39111421,3.655631659733598
663,2865.5952817890047,3.871975278386339
664,2866.468702155,3.229025071846924
665,2873.8189905857175,3.129532780403101
666,2889.751072714271,3.0493690400468463
667,2890.082442891111,3.1015235671086776
668,2895.2713160274075,3.938067235110772
669,2899.3087616075463,3.018141848513455
670,2900.8002356533334,3.6056058189259454
671,2908.6222011189584,4.469054794754545
672,2915.146648077014,4.305294866421148
673,2920.82499418022,3.594507800437495
674,2932.371296031794,3.138544646450298
675,2936.24428009919,3.2193662108480123
676,2963.808742051412,3.197273737751541
677,2969.4902665405207,3.2184613833931284
678,2972.6758078710996,3.3572092550315507
679,2973.3287141704745,3.1709902414802427
680,2986.03170881537,3.269486081119344
681,2998.4155730753937,3.058096810456168
682,3008.807267568264,3.303137795681385
683,3010.387259941111,3.028536464154655
684,3017.1390187722336,3.314977779384695
685,3017.6419357360646,3.539796548696641
686,3024.031521856053,4.742673822798196
687,3024.364956219051,3.1962736873762667
688,3024.6448397260533,3.4977056650742178
689,3030.116940758565,3.656690275903536
690,3041.3614291485533,3.831675800273736
691,3053.715280245949,3.470242971867441
692,3054.4110177720254,3.4540393446750404
693,3056.5854204607062,3.1781653721664167
694,3058.4893275675927,3.318517515241484
695,3059.44338075978,3.592078806015902
696,3060.0991558017013,4.470770361077895
697,3060.491082594699,4.650820258466039
698,3060.649355693692,3.386118762227237
699,3062.6048164230556,3.545193635211075
700,3063.9205314503474,3.155253230127931
701,3066.677384134699,3.9321182735681095
702,3069.635055302697,3.574926141148814
703,3071.4944437870486,3.635208634587485
704,3076.685667800764,3.5419824938506803
705,3079.1108096770486,3.3869938303994385
706,3079.369320385417,3.365510088259348
707,3084.6228550226506,3.087456766482962
708,3085.0453208056942,3.0357493477037343
709,3090.192884187384,3.2437855279094494
710,3091.8537320131136,3.881783201710822
711,3091.986288948935,3.1680448480528867
712,3092.9245002803355,3.273410241161508
713,3093.3826615912385,3.0712619068470097
714,3096.2922730167015,3.1008165858778662
715,3099.3824110160185,3.22598943633876
716,3114.253120753368,3.0421315989743203
717,3116.70220289706,3.283843256904888
718,3122.808347110382,3.6014501378764643
719,3131.1823861827197,3.063129504900791
720,3132.02652065919,3.0553597238900787
721,3138.8110200649307,3.7253371636167634
722,3141.5683248229284,4.277960507540847
723,3142.0287208769214,3.004099935517186
724,3144.7576731716317,3.1245878133492315
725,3147.474633304375,3.852714169374009
726,3147.642589030359,3.0510013149191666
727,3149.328367239398,3.056138681980277
728,3150.292856593646,3.056402631982244
729,3154.8939101131136,3.624793771641772
730,3154.97685506412,3.444513020120384
731,3155.264056697118,3.3663471970191137
732,3156.065062725729,4.315066094615943
733,3169.194442980301,4.054313523025676
734,3169.7689104568058,3.0718084453994265
735,3174.02249503581,3.4168505737234125
736,3174.755153194294,3.8338765628393743
737,3189.045893221956,3.3747852136756658
738,3189.581843937963,3.0173923620482515
739,3190.702483562523,3.2611492313694783
740,3191.820548979954,3.295765467576578
741,3191.87568313897,4.547446826595955
742,3194.106925435301,3.2697076447260978
743,3196.083458723472,3.0699948752237614
